protocol,split,replicate,severity,tier,cell,component,seed
mve3-v2-approved-2026-07-18,locked,38,2,controlled,o,cell_identity,14259560007216988365
mve3-v2-approved-2026-07-18,locked,38,2,controlled,pk,cell_identity,17441335745782659807
mve3-v2-approved-2026-07-18,locked,38,2,controlled,po,cell_identity,11929600003174010479
mve3-v2-approved-2026-07-18,locked,38,2,controlled,ko,cell_identity,12688948796048299008
mve3-v2-approved-2026-07-18,locked,38,2,controlled,pko,cell_identity,4644432852293924776
mve3-v2-approved-2026-07-18,locked,38,2,learned,shared,o_collection_root,18288341847001684874
mve3-v2-approved-2026-07-18,locked,38,2,learned,shared,non_o_collection_root,15600432983068816246
mve3-v2-approved-2026-07-18,locked,38,2,learned,shared,evaluation_root,8594668947591619937
mve3-v2-approved-2026-07-18,locked,38,2,learned,none,cell_identity,3177883290895912092
mve3-v2-approved-2026-07-18,locked,38,2,learned,p,cell_identity,8727838906896110977
mve3-v2-approved-2026-07-18,locked,38,2,learned,k,cell_identity,10658740907025361117
mve3-v2-approved-2026-07-18,locked,38,2,learned,o,cell_identity,13452120610276576769
mve3-v2-approved-2026-07-18,locked,38,2,learned,pk,cell_identity,16962062615377516591
mve3-v2-approved-2026-07-18,locked,38,2,learned,po,cell_identity,653265760511136302
mve3-v2-approved-2026-07-18,locked,38,2,learned,ko,cell_identity,599786895428683822
mve3-v2-approved-2026-07-18,locked,38,2,learned,pko,cell_identity,15566444723356643632
mve3-v2-approved-2026-07-18,locked,38,2,shuffled,shared,o_collection_root,6222587496691461410
mve3-v2-approved-2026-07-18,locked,38,2,shuffled,shared,non_o_collection_root,15600432983068816246
mve3-v2-approved-2026-07-18,locked,38,2,shuffled,shared,evaluation_root,8594668947591619937
mve3-v2-approved-2026-07-18,locked,38,2,shuffled,none,cell_identity,7127689577532510251
mve3-v2-approved-2026-07-18,locked,38,2,shuffled,p,cell_identity,11673384010351742617
mve3-v2-approved-2026-07-18,locked,38,2,shuffled,k,cell_identity,7023546573469645683
mve3-v2-approved-2026-07-18,locked,38,2,shuffled,o,cell_identity,6426962086516475005
mve3-v2-approved-2026-07-18,locked,38,2,shuffled,pk,cell_identity,14697432121369563980
mve3-v2-approved-2026-07-18,locked,38,2,shuffled,po,cell_identity,3431407626374829345
mve3-v2-approved-2026-07-18,locked,38,2,shuffled,ko,cell_identity,13108838593554514447
mve3-v2-approved-2026-07-18,locked,38,2,shuffled,pko,cell_identity,15504814427659081456
mve3-v2-approved-2026-07-18,locked,38,2,anti,shared,o_collection_root,1082856280106744290
mve3-v2-approved-2026-07-18,locked,38,2,anti,shared,non_o_collection_root,15600432983068816246
mve3-v2-approved-2026-07-18,locked,38,2,anti,shared,evaluation_root,8594668947591619937
mve3-v2-approved-2026-07-18,locked,38,2,anti,none,cell_identity,1238764029080583248
mve3-v2-approved-2026-07-18,locked,38,2,anti,p,cell_identity,1218577189829428249
mve3-v2-approved-2026-07-18,locked,38,2,anti,k,cell_identity,11580832866624689811
mve3-v2-approved-2026-07-18,locked,38,2,anti,o,cell_identity,1257824887883285132
mve3-v2-approved-2026-07-18,locked,38,2,anti,pk,cell_identity,14147662224023038204
mve3-v2-approved-2026-07-18,locked,38,2,anti,po,cell_identity,13240055660775813738
mve3-v2-approved-2026-07-18,locked,38,2,anti,ko,cell_identity,12083481710340499185
mve3-v2-approved-2026-07-18,locked,38,2,anti,pko,cell_identity,12169607802340326479
mve3-v2-approved-2026-07-18,locked,38,3,controlled,shared,o_collection_root,8654836466717959891
mve3-v2-approved-2026-07-18,locked,38,3,controlled,shared,non_o_collection_root,96169216686382438
mve3-v2-approved-2026-07-18,locked,38,3,controlled,shared,evaluation_root,9227680692319977733
mve3-v2-approved-2026-07-18,locked,38,3,controlled,none,cell_identity,18374224121362729628
mve3-v2-approved-2026-07-18,locked,38,3,controlled,p,cell_identity,6386514594858303158
mve3-v2-approved-2026-07-18,locked,38,3,controlled,k,cell_identity,5619004217048982528
mve3-v2-approved-2026-07-18,locked,38,3,controlled,o,cell_identity,6737529561134445786
mve3-v2-approved-2026-07-18,locked,38,3,controlled,pk,cell_identity,7257990087742040762
mve3-v2-approved-2026-07-18,locked,38,3,controlled,po,cell_identity,5096097376160568316
mve3-v2-approved-2026-07-18,locked,38,3,controlled,ko,cell_identity,7926534051049744470
mve3-v2-approved-2026-07-18,locked,38,3,controlled,pko,cell_identity,13399323000264669540
mve3-v2-approved-2026-07-18,locked,38,3,learned,shared,o_collection_root,283957951386607889
mve3-v2-approved-2026-07-18,locked,38,3,learned,shared,non_o_collection_root,96169216686382438
mve3-v2-approved-2026-07-18,locked,38,3,learned,shared,evaluation_root,9227680692319977733
mve3-v2-approved-2026-07-18,locked,38,3,learned,none,cell_identity,2667523972790933942
mve3-v2-approved-2026-07-18,locked,38,3,learned,p,cell_identity,4553458234714508918
mve3-v2-approved-2026-07-18,locked,38,3,learned,k,cell_identity,312445076137335211
mve3-v2-approved-2026-07-18,locked,38,3,learned,o,cell_identity,8403587472667280056
mve3-v2-approved-2026-07-18,locked,38,3,learned,pk,cell_identity,14701637127640094798
mve3-v2-approved-2026-07-18,locked,38,3,learned,po,cell_identity,1327251157204802430
mve3-v2-approved-2026-07-18,locked,38,3,learned,ko,cell_identity,130757030275135093
mve3-v2-approved-2026-07-18,locked,38,3,learned,pko,cell_identity,10063508996372023197
mve3-v2-approved-2026-07-18,locked,38,3,shuffled,shared,o_collection_root,17309682578015392784
mve3-v2-approved-2026-07-18,locked,38,3,shuffled,shared,non_o_collection_root,96169216686382438
mve3-v2-approved-2026-07-18,locked,38,3,shuffled,shared,evaluation_root,9227680692319977733
mve3-v2-approved-2026-07-18,locked,38,3,shuffled,none,cell_identity,3556257299049342402
mve3-v2-approved-2026-07-18,locked,38,3,shuffled,p,cell_identity,1989092811723270108
mve3-v2-approved-2026-07-18,locked,38,3,shuffled,k,cell_identity,13597240380207595274
mve3-v2-approved-2026-07-18,locked,38,3,shuffled,o,cell_identity,6089749530588613348
mve3-v2-approved-2026-07-18,locked,38,3,shuffled,pk,cell_identity,8371051543242268160
mve3-v2-approved-2026-07-18,locked,38,3,shuffled,po,cell_identity,5011083131525272548
mve3-v2-approved-2026-07-18,locked,38,3,shuffled,ko,cell_identity,12782518178929894829
mve3-v2-approved-2026-07-18,locked,38,3,shuffled,pko,cell_identity,15738389118480443110
mve3-v2-approved-2026-07-18,locked,38,3,anti,shared,o_collection_root,17239024554538668348
mve3-v2-approved-2026-07-18,locked,38,3,anti,shared,non_o_collection_root,96169216686382438
mve3-v2-approved-2026-07-18,locked,38,3,anti,shared,evaluation_root,9227680692319977733
mve3-v2-approved-2026-07-18,locked,38,3,anti,none,cell_identity,7458632714078375389
mve3-v2-approved-2026-07-18,locked,38,3,anti,p,cell_identity,12198117937115634697
mve3-v2-approved-2026-07-18,locked,38,3,anti,k,cell_identity,17376285717870036349
mve3-v2-approved-2026-07-18,locked,38,3,anti,o,cell_identity,7469368561690633934
mve3-v2-approved-2026-07-18,locked,38,3,anti,pk,cell_identity,8565489920890129851
mve3-v2-approved-2026-07-18,locked,38,3,anti,po,cell_identity,6295885748502954062
mve3-v2-approved-2026-07-18,locked,38,3,anti,ko,cell_identity,1617899857298715489
mve3-v2-approved-2026-07-18,locked,38,3,anti,pko,cell_identity,8717416526513303577
mve3-v2-approved-2026-07-18,locked,39,1,controlled,shared,o_collection_root,8449593352875947972
mve3-v2-approved-2026-07-18,locked,39,1,controlled,shared,non_o_collection_root,4853557722206188067
mve3-v2-approved-2026-07-18,locked,39,1,controlled,shared,evaluation_root,10547818082487596160
mve3-v2-approved-2026-07-18,locked,39,1,controlled,none,cell_identity,7096498678381758233
mve3-v2-approved-2026-07-18,locked,39,1,controlled,p,cell_identity,3577810649681555543
mve3-v2-approved-2026-07-18,locked,39,1,controlled,k,cell_identity,17803075650384252182
mve3-v2-approved-2026-07-18,locked,39,1,controlled,o,cell_identity,15964752638368841749
mve3-v2-approved-2026-07-18,locked,39,1,controlled,pk,cell_identity,7833866903810150659
mve3-v2-approved-2026-07-18,locked,39,1,controlled,po,cell_identity,7837571202032462365
mve3-v2-approved-2026-07-18,locked,39,1,controlled,ko,cell_identity,15200686757000917578
mve3-v2-approved-2026-07-18,locked,39,1,controlled,pko,cell_identity,10254853676863875846
mve3-v2-approved-2026-07-18,locked,39,1,learned,shared,o_collection_root,10461776173987422119
mve3-v2-approved-2026-07-18,locked,39,1,learned,shared,non_o_collection_root,4853557722206188067
mve3-v2-approved-2026-07-18,locked,39,1,learned,shared,evaluation_root,10547818082487596160
mve3-v2-approved-2026-07-18,locked,39,1,learned,none,cell_identity,17381103521664411864
mve3-v2-approved-2026-07-18,locked,39,1,learned,p,cell_identity,460663600662221946
mve3-v2-approved-2026-07-18,locked,39,1,learned,k,cell_identity,1532478771633225962
mve3-v2-approved-2026-07-18,locked,39,1,learned,o,cell_identity,10284601867183713219
mve3-v2-approved-2026-07-18,locked,39,1,learned,pk,cell_identity,7222055348096490046
mve3-v2-approved-2026-07-18,locked,39,1,learned,po,cell_identity,7660494923662650235
mve3-v2-approved-2026-07-18,locked,39,1,learned,ko,cell_identity,5156029005724600411
mve3-v2-approved-2026-07-18,locked,39,1,learned,pko,cell_identity,5094445333739677513
mve3-v2-approved-2026-07-18,locked,39,1,shuffled,shared,o_collection_root,16599389054296481713
mve3-v2-approved-2026-07-18,locked,39,1,shuffled,shared,non_o_collection_root,4853557722206188067
mve3-v2-approved-2026-07-18,locked,39,1,shuffled,shared,evaluation_root,10547818082487596160
mve3-v2-approved-2026-07-18,locked,39,1,shuffled,none,cell_identity,12008943531293099849
mve3-v2-approved-2026-07-18,locked,39,1,shuffled,p,cell_identity,10618697401892184739
mve3-v2-approved-2026-07-18,locked,39,1,shuffled,k,cell_identity,14534779674230815205
mve3-v2-approved-2026-07-18,locked,39,1,shuffled,o,cell_identity,12983545198155335305
mve3-v2-approved-2026-07-18,locked,39,1,shuffled,pk,cell_identity,10818503959750882115
mve3-v2-approved-2026-07-18,locked,39,1,shuffled,po,cell_identity,5627053970855376177
mve3-v2-approved-2026-07-18,locked,39,1,shuffled,ko,cell_identity,8740302748166040679
mve3-v2-approved-2026-07-18,locked,39,1,shuffled,pko,cell_identity,8601822120719921569
mve3-v2-approved-2026-07-18,locked,39,1,anti,shared,o_collection_root,1657960210444364361
mve3-v2-approved-2026-07-18,locked,39,1,anti,shared,non_o_collection_root,4853557722206188067
mve3-v2-approved-2026-07-18,locked,39,1,anti,shared,evaluation_root,10547818082487596160
mve3-v2-approved-2026-07-18,locked,39,1,anti,none,cell_identity,13354352163899246938
mve3-v2-approved-2026-07-18,locked,39,1,anti,p,cell_identity,2618648551693235397
mve3-v2-approved-2026-07-18,locked,39,1,anti,k,cell_identity,2466367916702373534
mve3-v2-approved-2026-07-18,locked,39,1,anti,o,cell_identity,17043147425502799107
mve3-v2-approved-2026-07-18,locked,39,1,anti,pk,cell_identity,2233227455461616692
mve3-v2-approved-2026-07-18,locked,39,1,anti,po,cell_identity,6172524887420588654
mve3-v2-approved-2026-07-18,locked,39,1,anti,ko,cell_identity,7771331355260979285
mve3-v2-approved-2026-07-18,locked,39,1,anti,pko,cell_identity,10589218061198906309
mve3-v2-approved-2026-07-18,locked,39,2,controlled,shared,o_collection_root,9355195658000712415
mve3-v2-approved-2026-07-18,locked,39,2,controlled,shared,non_o_collection_root,8428788659579153174
mve3-v2-approved-2026-07-18,locked,39,2,controlled,shared,evaluation_root,11067527873278041676
mve3-v2-approved-2026-07-18,locked,39,2,controlled,none,cell_identity,15056057346816035857
mve3-v2-approved-2026-07-18,locked,39,2,controlled,p,cell_identity,5147151683749097527
mve3-v2-approved-2026-07-18,locked,39,2,controlled,k,cell_identity,18187655027722477734
mve3-v2-approved-2026-07-18,locked,39,2,controlled,o,cell_identity,825257521653955852
mve3-v2-approved-2026-07-18,locked,39,2,controlled,pk,cell_identity,17868663614457882893
mve3-v2-approved-2026-07-18,locked,39,2,controlled,po,cell_identity,1231048384492999886
mve3-v2-approved-2026-07-18,locked,39,2,controlled,ko,cell_identity,17269159677574530312
mve3-v2-approved-2026-07-18,locked,39,2,controlled,pko,cell_identity,8776545128097223161
mve3-v2-approved-2026-07-18,locked,39,2,learned,shared,o_collection_root,8728395236454801295
mve3-v2-approved-2026-07-18,locked,39,2,learned,shared,non_o_collection_root,8428788659579153174
mve3-v2-approved-2026-07-18,locked,39,2,learned,shared,evaluation_root,11067527873278041676
mve3-v2-approved-2026-07-18,locked,39,2,learned,none,cell_identity,16588776546237151589
mve3-v2-approved-2026-07-18,locked,39,2,learned,p,cell_identity,6224162032008465318
mve3-v2-approved-2026-07-18,locked,39,2,learned,k,cell_identity,10233908776051226511
mve3-v2-approved-2026-07-18,locked,39,2,learned,o,cell_identity,9544219654360838944
mve3-v2-approved-2026-07-18,locked,39,2,learned,pk,cell_identity,3487144149111944064
mve3-v2-approved-2026-07-18,locked,39,2,learned,po,cell_identity,18127407142889199349
mve3-v2-approved-2026-07-18,locked,39,2,learned,ko,cell_identity,11496737708757148555
mve3-v2-approved-2026-07-18,locked,39,2,learned,pko,cell_identity,3469243829037996781
mve3-v2-approved-2026-07-18,locked,39,2,shuffled,shared,o_collection_root,10895367911382011246
mve3-v2-approved-2026-07-18,locked,39,2,shuffled,shared,non_o_collection_root,8428788659579153174
mve3-v2-approved-2026-07-18,locked,39,2,shuffled,shared,evaluation_root,11067527873278041676
mve3-v2-approved-2026-07-18,locked,39,2,shuffled,none,cell_identity,14781761699034793938
mve3-v2-approved-2026-07-18,locked,39,2,shuffled,p,cell_identity,8138605232184645967
mve3-v2-approved-2026-07-18,locked,39,2,shuffled,k,cell_identity,16298138220203947352
mve3-v2-approved-2026-07-18,locked,39,2,shuffled,o,cell_identity,779221328367448011
mve3-v2-approved-2026-07-18,locked,39,2,shuffled,pk,cell_identity,13124792440382566806
mve3-v2-approved-2026-07-18,locked,39,2,shuffled,po,cell_identity,14912684361840732243
mve3-v2-approved-2026-07-18,locked,39,2,shuffled,ko,cell_identity,13312453885614436517
mve3-v2-approved-2026-07-18,locked,39,2,shuffled,pko,cell_identity,17332518200130388013
mve3-v2-approved-2026-07-18,locked,39,2,anti,shared,o_collection_root,4920338289824981368
mve3-v2-approved-2026-07-18,locked,39,2,anti,shared,non_o_collection_root,8428788659579153174
mve3-v2-approved-2026-07-18,locked,39,2,anti,shared,evaluation_root,11067527873278041676
mve3-v2-approved-2026-07-18,locked,39,2,anti,none,cell_identity,4334013322896789345
mve3-v2-approved-2026-07-18,locked,39,2,anti,p,cell_identity,10404571152095479325
mve3-v2-approved-2026-07-18,locked,39,2,anti,k,cell_identity,16030493477948482383
mve3-v2-approved-2026-07-18,locked,39,2,anti,o,cell_identity,9836071950420404607
mve3-v2-approved-2026-07-18,locked,39,2,anti,pk,cell_identity,1942683297762424907
mve3-v2-approved-2026-07-18,locked,39,2,anti,po,cell_identity,9900452643164708268
mve3-v2-approved-2026-07-18,locked,39,2,anti,ko,cell_identity,1860044515769553046
mve3-v2-approved-2026-07-18,locked,39,2,anti,pko,cell_identity,13461559712750630275
mve3-v2-approved-2026-07-18,locked,39,3,controlled,shared,o_collection_root,13852985514374416181
mve3-v2-approved-2026-07-18,locked,39,3,controlled,shared,non_o_collection_root,9904396478755097048
mve3-v2-approved-2026-07-18,locked,39,3,controlled,shared,evaluation_root,6090198505773857877
mve3-v2-approved-2026-07-18,locked,39,3,controlled,none,cell_identity,13354610397043826117
mve3-v2-approved-2026-07-18,locked,39,3,controlled,p,cell_identity,9049544531741235741
mve3-v2-approved-2026-07-18,locked,39,3,controlled,k,cell_identity,1217064812511176717
mve3-v2-approved-2026-07-18,locked,39,3,controlled,o,cell_identity,12061552491828405591
mve3-v2-approved-2026-07-18,locked,39,3,controlled,pk,cell_identity,15986131074608187442
mve3-v2-approved-2026-07-18,locked,39,3,controlled,po,cell_identity,11080312754786056286
mve3-v2-approved-2026-07-18,locked,39,3,controlled,ko,cell_identity,9692779803227061011
mve3-v2-approved-2026-07-18,locked,39,3,controlled,pko,cell_identity,11271300451775200347
mve3-v2-approved-2026-07-18,locked,39,3,learned,shared,o_collection_root,9111088664294806388
mve3-v2-approved-2026-07-18,locked,39,3,learned,shared,non_o_collection_root,9904396478755097048
mve3-v2-approved-2026-07-18,locked,39,3,learned,shared,evaluation_root,6090198505773857877
mve3-v2-approved-2026-07-18,locked,39,3,learned,none,cell_identity,2622578306678364468
mve3-v2-approved-2026-07-18,locked,39,3,learned,p,cell_identity,5735404013815921890
mve3-v2-approved-2026-07-18,locked,39,3,learned,k,cell_identity,2892581363320779671
mve3-v2-approved-2026-07-18,locked,39,3,learned,o,cell_identity,13604494441354751215
mve3-v2-approved-2026-07-18,locked,39,3,learned,pk,cell_identity,15087206333106024509
mve3-v2-approved-2026-07-18,locked,39,3,learned,po,cell_identity,1031108783538047545
mve3-v2-approved-2026-07-18,locked,39,3,learned,ko,cell_identity,8557457888347098681
mve3-v2-approved-2026-07-18,locked,39,3,learned,pko,cell_identity,11466178651721271674
mve3-v2-approved-2026-07-18,locked,39,3,shuffled,shared,o_collection_root,8816133732556772438
mve3-v2-approved-2026-07-18,locked,39,3,shuffled,shared,non_o_collection_root,9904396478755097048
mve3-v2-approved-2026-07-18,locked,39,3,shuffled,shared,evaluation_root,6090198505773857877
mve3-v2-approved-2026-07-18,locked,39,3,shuffled,none,cell_identity,16439286857253346589
mve3-v2-approved-2026-07-18,locked,39,3,shuffled,p,cell_identity,1658832337993359181
mve3-v2-approved-2026-07-18,locked,39,3,shuffled,k,cell_identity,15069787186951236468
mve3-v2-approved-2026-07-18,locked,39,3,shuffled,o,cell_identity,16284291602043239679
mve3-v2-approved-2026-07-18,locked,39,3,shuffled,pk,cell_identity,17946923565418261862
mve3-v2-approved-2026-07-18,locked,39,3,shuffled,po,cell_identity,10785331900951674712
mve3-v2-approved-2026-07-18,locked,39,3,shuffled,ko,cell_identity,14883563310795445207
mve3-v2-approved-2026-07-18,locked,39,3,shuffled,pko,cell_identity,6947258604277120146
mve3-v2-approved-2026-07-18,locked,39,3,anti,shared,o_collection_root,17693136264790675439
mve3-v2-approved-2026-07-18,locked,39,3,anti,shared,non_o_collection_root,9904396478755097048
mve3-v2-approved-2026-07-18,locked,39,3,anti,shared,evaluation_root,6090198505773857877
mve3-v2-approved-2026-07-18,locked,39,3,anti,none,cell_identity,16869769455182230194
mve3-v2-approved-2026-07-18,locked,39,3,anti,p,cell_identity,10092498384891021309
mve3-v2-approved-2026-07-18,locked,39,3,anti,k,cell_identity,2722187197265389365
mve3-v2-approved-2026-07-18,locked,39,3,anti,o,cell_identity,17063469639372960378
mve3-v2-approved-2026-07-18,locked,39,3,anti,pk,cell_identity,9999781286793075008
mve3-v2-approved-2026-07-18,locked,39,3,anti,po,cell_identity,16091683052967802478
mve3-v2-approved-2026-07-18,locked,39,3,anti,ko,cell_identity,2013849620772032599
mve3-v2-approved-2026-07-18,locked,39,3,anti,pko,cell_identity,5741312815433620442
mve3-v2-approved-2026-07-18,locked,40,1,controlled,shared,o_collection_root,16978645700281419896
mve3-v2-approved-2026-07-18,locked,40,1,controlled,shared,non_o_collection_root,14807717422394549794
mve3-v2-approved-2026-07-18,locked,40,1,controlled,shared,evaluation_root,14503400260719545240
mve3-v2-approved-2026-07-18,locked,40,1,controlled,none,cell_identity,16701249709109102397
mve3-v2-approved-2026-07-18,locked,40,1,controlled,p,cell_identity,10296277385642817744
mve3-v2-approved-2026-07-18,locked,40,1,controlled,k,cell_identity,6684958999416449295
mve3-v2-approved-2026-07-18,locked,40,1,controlled,o,cell_identity,5679209068330176406
mve3-v2-approved-2026-07-18,locked,40,1,controlled,pk,cell_identity,18143540393516563732
mve3-v2-approved-2026-07-18,locked,40,1,controlled,po,cell_identity,16432712955612868478
mve3-v2-approved-2026-07-18,locked,40,1,controlled,ko,cell_identity,17063627232975332240
mve3-v2-approved-2026-07-18,locked,40,1,controlled,pko,cell_identity,3978236501829689394
mve3-v2-approved-2026-07-18,locked,40,1,learned,shared,o_collection_root,11907184476710895591
mve3-v2-approved-2026-07-18,locked,40,1,learned,shared,non_o_collection_root,14807717422394549794
mve3-v2-approved-2026-07-18,locked,40,1,learned,shared,evaluation_root,14503400260719545240
mve3-v2-approved-2026-07-18,locked,40,1,learned,none,cell_identity,16999957132091684799
mve3-v2-approved-2026-07-18,locked,40,1,learned,p,cell_identity,7602590499783738347
mve3-v2-approved-2026-07-18,locked,40,1,learned,k,cell_identity,4428176037288580824
mve3-v2-approved-2026-07-18,locked,40,1,learned,o,cell_identity,844231289603978509
mve3-v2-approved-2026-07-18,locked,40,1,learned,pk,cell_identity,3306313835547677103
mve3-v2-approved-2026-07-18,locked,40,1,learned,po,cell_identity,11346496314355424142
mve3-v2-approved-2026-07-18,locked,40,1,learned,ko,cell_identity,6775073330304216185
mve3-v2-approved-2026-07-18,locked,40,1,learned,pko,cell_identity,5866555488032086470
mve3-v2-approved-2026-07-18,locked,40,1,shuffled,shared,o_collection_root,18033689947733271154
mve3-v2-approved-2026-07-18,locked,40,1,shuffled,shared,non_o_collection_root,14807717422394549794
mve3-v2-approved-2026-07-18,locked,40,1,shuffled,shared,evaluation_root,14503400260719545240
mve3-v2-approved-2026-07-18,locked,40,1,shuffled,none,cell_identity,3817480621843526635
mve3-v2-approved-2026-07-18,locked,40,1,shuffled,p,cell_identity,10765908559666904810
mve3-v2-approved-2026-07-18,locked,40,1,shuffled,k,cell_identity,6879696255772460620
mve3-v2-approved-2026-07-18,locked,40,1,shuffled,o,cell_identity,4780949824620147077
mve3-v2-approved-2026-07-18,locked,40,1,shuffled,pk,cell_identity,809565945128864097
mve3-v2-approved-2026-07-18,locked,40,1,shuffled,po,cell_identity,9731844022390044126
mve3-v2-approved-2026-07-18,locked,40,1,shuffled,ko,cell_identity,14108520951810469838
mve3-v2-approved-2026-07-18,locked,40,1,shuffled,pko,cell_identity,8980973126355413310
mve3-v2-approved-2026-07-18,locked,40,1,anti,shared,o_collection_root,8043876150234895947
mve3-v2-approved-2026-07-18,locked,40,1,anti,shared,non_o_collection_root,14807717422394549794
mve3-v2-approved-2026-07-18,locked,40,1,anti,shared,evaluation_root,14503400260719545240
mve3-v2-approved-2026-07-18,locked,40,1,anti,none,cell_identity,13392132453627315150
mve3-v2-approved-2026-07-18,locked,40,1,anti,p,cell_identity,4350326825585152329
mve3-v2-approved-2026-07-18,locked,40,1,anti,k,cell_identity,4908725390788507435
mve3-v2-approved-2026-07-18,locked,40,1,anti,o,cell_identity,2215735996918339695
mve3-v2-approved-2026-07-18,locked,40,1,anti,pk,cell_identity,8338226581913787193
mve3-v2-approved-2026-07-18,locked,40,1,anti,po,cell_identity,119941378071912346
mve3-v2-approved-2026-07-18,locked,40,1,anti,ko,cell_identity,12764472578567516063
mve3-v2-approved-2026-07-18,locked,40,1,anti,pko,cell_identity,397787230492974937
mve3-v2-approved-2026-07-18,locked,40,2,controlled,shared,o_collection_root,5199938155713250683
mve3-v2-approved-2026-07-18,locked,40,2,controlled,shared,non_o_collection_root,4677665656356485127
mve3-v2-approved-2026-07-18,locked,40,2,controlled,shared,evaluation_root,13913076328964013441
mve3-v2-approved-2026-07-18,locked,40,2,controlled,none,cell_identity,12275705145061929027
mve3-v2-approved-2026-07-18,locked,40,2,controlled,p,cell_identity,17813227909552320396
mve3-v2-approved-2026-07-18,locked,40,2,controlled,k,cell_identity,3460472820408482959
mve3-v2-approved-2026-07-18,locked,40,2,controlled,o,cell_identity,6282126513321215367
mve3-v2-approved-2026-07-18,locked,40,2,controlled,pk,cell_identity,17095738767044222860
mve3-v2-approved-2026-07-18,locked,40,2,controlled,po,cell_identity,11246771183522019913
mve3-v2-approved-2026-07-18,locked,40,2,controlled,ko,cell_identity,9439502167962864487
mve3-v2-approved-2026-07-18,locked,40,2,controlled,pko,cell_identity,3109551668721801664
mve3-v2-approved-2026-07-18,locked,40,2,learned,shared,o_collection_root,15953142289487565792
mve3-v2-approved-2026-07-18,locked,40,2,learned,shared,non_o_collection_root,4677665656356485127
mve3-v2-approved-2026-07-18,locked,40,2,learned,shared,evaluation_root,13913076328964013441
mve3-v2-approved-2026-07-18,locked,40,2,learned,none,cell_identity,8532639216771135708
mve3-v2-approved-2026-07-18,locked,40,2,learned,p,cell_identity,14330313290978075059
mve3-v2-approved-2026-07-18,locked,40,2,learned,k,cell_identity,3774950289085480375
mve3-v2-approved-2026-07-18,locked,40,2,learned,o,cell_identity,3418555340746597801
mve3-v2-approved-2026-07-18,locked,40,2,learned,pk,cell_identity,10195892276888948638
mve3-v2-approved-2026-07-18,locked,40,2,learned,po,cell_identity,10554607500229421361
mve3-v2-approved-2026-07-18,locked,40,2,learned,ko,cell_identity,7640291401575569322
mve3-v2-approved-2026-07-18,locked,40,2,learned,pko,cell_identity,7892829530504756465
mve3-v2-approved-2026-07-18,locked,40,2,shuffled,shared,o_collection_root,15845894626601960367
mve3-v2-approved-2026-07-18,locked,40,2,shuffled,shared,non_o_collection_root,4677665656356485127
mve3-v2-approved-2026-07-18,locked,40,2,shuffled,shared,evaluation_root,13913076328964013441
mve3-v2-approved-2026-07-18,locked,40,2,shuffled,none,cell_identity,16911965657821724559
mve3-v2-approved-2026-07-18,locked,40,2,shuffled,p,cell_identity,11083875805459103582
mve3-v2-approved-2026-07-18,locked,40,2,shuffled,k,cell_identity,4879366563231564029
mve3-v2-approved-2026-07-18,locked,40,2,shuffled,o,cell_identity,6274035550603945077
mve3-v2-approved-2026-07-18,locked,40,2,shuffled,pk,cell_identity,9181363835181042951
mve3-v2-approved-2026-07-18,locked,40,2,shuffled,po,cell_identity,6198896288115963585
mve3-v2-approved-2026-07-18,locked,40,2,shuffled,ko,cell_identity,14787748684184384688
mve3-v2-approved-2026-07-18,locked,40,2,shuffled,pko,cell_identity,4262734162531402603
mve3-v2-approved-2026-07-18,locked,40,2,anti,shared,o_collection_root,3581200126446106219
mve3-v2-approved-2026-07-18,locked,40,2,anti,shared,non_o_collection_root,4677665656356485127
mve3-v2-approved-2026-07-18,locked,40,2,anti,shared,evaluation_root,13913076328964013441
mve3-v2-approved-2026-07-18,locked,40,2,anti,none,cell_identity,11463886408707600313
mve3-v2-approved-2026-07-18,locked,40,2,anti,p,cell_identity,2317377935243341309
mve3-v2-approved-2026-07-18,locked,40,2,anti,k,cell_identity,6068637930159068661
mve3-v2-approved-2026-07-18,locked,40,2,anti,o,cell_identity,15597579836719508860
mve3-v2-approved-2026-07-18,locked,40,2,anti,pk,cell_identity,5261040556361739704
mve3-v2-approved-2026-07-18,locked,40,2,anti,po,cell_identity,6246742519615960117
mve3-v2-approved-2026-07-18,locked,40,2,anti,ko,cell_identity,14445548468418242943
mve3-v2-approved-2026-07-18,locked,40,2,anti,pko,cell_identity,14950484501371856129
mve3-v2-approved-2026-07-18,locked,40,3,controlled,shared,o_collection_root,16634786255512574952
mve3-v2-approved-2026-07-18,locked,40,3,controlled,shared,non_o_collection_root,16170232978326590359
mve3-v2-approved-2026-07-18,locked,40,3,controlled,shared,evaluation_root,14266244240094398805
mve3-v2-approved-2026-07-18,locked,40,3,controlled,none,cell_identity,3166415381402967887
mve3-v2-approved-2026-07-18,locked,40,3,controlled,p,cell_identity,9868529883706566504
mve3-v2-approved-2026-07-18,locked,40,3,controlled,k,cell_identity,15471548251699539407
mve3-v2-approved-2026-07-18,locked,40,3,controlled,o,cell_identity,17122486624078036570
mve3-v2-approved-2026-07-18,locked,40,3,controlled,pk,cell_identity,5438549219581713077
mve3-v2-approved-2026-07-18,locked,40,3,controlled,po,cell_identity,12214276430719050352
mve3-v2-approved-2026-07-18,locked,40,3,controlled,ko,cell_identity,10337760616716770055
